part_number,quantity,material,procured_stock,length_mm,thickness_mm,bounds_local_mm,individual_export_guarded,status,notes
BUY_CONTROL_ENCLOSURE_20x16x8,1,Purchased controls enclosure,Purchased controls enclosure,,,"[0.0, 0.0, 0.0, 406.4, 203.2, 508.0]",True,PACKAGING ENVELOPE - VENDOR MOUNTING AND PANEL LAYOUT TO BE VERIFIED,"20x16x8 inch external reserve standing UPRIGHT in the front bay: X371.8-778.2, Y251.8-455, Z165-673. | Door faces the open front window; it clears the lowered front tie (top Z151.6) by 13.4 mm and swings fully beneath pan bearer 1 (Z679.2+). Routine electrical service requires no draining and no pan or bed removal. | Bottom-face gland entries preferred. VFD heat rejection, segregated wiring, gland positions and the removable internal panel require the selected equipment drawings."
CAB_DRIP_CAP,1,Galvanized steel1.5mm,Galvanized steel1.5mm,,1.5,"[0.0, 0.0, 0.0, 436.4, 233.2, 1.5]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Sheds pan-bottom condensation forward of the door plane; hems hook the enclosure top edges, no fasteners into the enclosure skin."
Y_DATUM_BAR,2,Machined steel8×45 bar,Machined steel8×45 bar,1450,,"[0.0, 0.0, 0.0, 8.0, 1450.0, 45.0]",True,INTERFACE HOLD - INDIVIDUAL EXPORT GUARDED,Weld to upper chassis inner face before finish-machining. Rail seat flatness target0.05/1000; parallelism target0.05 overtravel. | Rail fastening holes are transfer-drilled from actual purchased rail; hole locations remain a supplier hold. Do not flame-cut the rail seat.
PURCHASED_HGR20_1420,2,iMetrx steel guide rail,iMetrx steel guide rail,,,"[0.0, 0.0, 0.0, 1420.0, 20.0, 17.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Sourced section: width20, height17.5. Hole D9.5 counterbore8.5 deep, through6. | Factory hole pitch and end datum HOLD: drawing P40/E20 does not close on1500. No invented rail screw coordinates. | Cut Y rail to1420 using abrasive-rated process, deburr; verify usable factory end holes before final cut."
Y_SHOE_L,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 280.0, 131.3, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Loweredge1011 clears in-footprint beam transfer. EightM5 screws connect two guide blocks;4M6 connect end-foot bracket. | Y block centers180 apart. Raised gantry beam center80 mm behind Y guide midpoint. | 33×7.35 clearance window for thrust-link flange,0.5 mm all-round clearance. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates."
PURCHASED_HGH20CA,8,iMetrx HGH20CA block,iMetrx HGH20CA block,,,"[0.0, 0.0, 0.0, 77.5, 44.0, 30.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published77.5×44×30 envelope; output4×M5 depth6, along36×across32. | Envelope omits bearing internals and seals. Source rating is iMetrx, not a HIWIN certification."
STD_M5x18_SOCKET,32,"M5 class 8.8 socket screw, nominal threads","M5 class 8.8 socket screw, nominal threads",,,"[-4.25, -4.25, 0.0, 4.25, 4.25, 23.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
GANTRY_END_BRACKET_L,1,6061-T6 machined billet,6061-T6 machined billet,,,"[0.0, 0.0, -70.0, 150.0, 80.0, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Integral12.7 thick horizontal flange and70 mm downstand. No welded aluminum joint. | 4M8 underside T-slot fasteners. FourM6 threaded downstand holes,5.0 pilot; thread representation nominal."
STD_M6x22_SOCKET,8,"M6 class 8.8 socket screw, nominal threads","M6 class 8.8 socket screw, nominal threads",,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 28.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
PURCHASED_HMS40_1000,2,KHMOS HMS40 drive-only module,KHMOS HMS40 drive-only module,,,"[0.0, 0.0, 0.0, 1125.0, 42.0, 60.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published body length S+125, end section42×60. Internal voids/rails not represented. | Selected screw lead10 mm. Assembly endpoint datum and base nut cavity require supplier confirmation."
HMS40_M57_MOTOR,3,HMS40 inline57×56 stepper motor,HMS40 inline57×56 stepper motor,,,"[0.0, 0.0, 0.0, 56.0, 57.0, 57.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,Motor current/torque-speed/cable outlet not published in the recovered drawing.
HMS40_MOTOR_BRACKET,3,KHMOS bracket clearance envelope,KHMOS bracket clearance envelope,,,"[0.0, 0.0, 0.0, 20.0, 60.0, 75.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,75 mm maximum bracket height; connector clearance remains HOLD.
HMS40_CARRIAGE_INTERFACE,3,KHMOS sourced top mating envelope,KHMOS sourced top mating envelope,,,"[0.0, 0.0, 0.0, 65.0, 48.0, 5.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Output plane65.5 above base. Published4×M4 depth10 at30×30; along offsets16/46, transverse9/39. | Only exposed envelope above body max is separate; not a 5.5 mm actual carriage thickness."
HMS40_DRIVE_SHOE_6p35,2,6061-T6 aluminum 6.35,6061-T6 aluminum 6.35,,6.35,"[0.0, 0.0, 0.0, 65.0, 48.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"4×Ø4.5 through, Ø8 counterbore4.35 deep. M4×10 seats on2 mm web,8 mm thread engagement. | Drive-only shoe; do not transfer router overturning moment through HMS40."
STD_M4x10_SOCKET,16,"M4 class 8.8 socket screw, nominal threads","M4 class 8.8 socket screw, nominal threads",,,"[-3.5, -3.5, 0.0, 3.5, 3.5, 14.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
Y_LINK_SUPPORT_L,1,6061-T6 machined integral bracket,6061-T6 machined integral bracket,,,"[0.0, 0.0, -40.0, 103.1, 32.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,103.1×32×6.35 horizontal flange with8×32×40 downstand. FourØ5.0 pilot holes cross downstand; tapM6×1 through8 mm. | TwoØ3.3 pilots on horizontal flange:tapM4×0.7 through. M4×12 clevis screws engage6 mm. FourM6×20 shoe screws engage7.3 mm.
MOTION_CLEVIS_BILLET,6,6061-T6 machined billet40×48×32,6061-T6 machined billet40×48×32,,,"[0.0, 0.0, 0.0, 40.0, 48.0, 32.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mill7 mm gap between6 mm side ears. Pin axis19 mm above mounting sole. Ream common pin bore6H7 through both ears in one setup. | TwoØ4.5 base holes at(20,5)/(20,43); mount withM4×12 into6 mm minimum M4×0.7 engagement."
ISO7379_D6_L20_M5,6,"ISO7379 shoulder screw6×20,M5","ISO7379 shoulder screw6×20,M5",,,"[-5.0, -5.0, -10.0, 5.0, 5.0, 25.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Smooth6 mm shoulder crosses both ears and inner race. M5 prevailing-torque nut retains; do not run threaded shank in bearing.
SHIM_6p1x10x0p5,12,Hardened bearing spacer,Hardened bearing spacer,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 0.5]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
WASHER_6p4x12x1,6,Hardened steel washer,Hardened steel washer,,,"[-6.0, -6.0, 0.0, 6.0, 6.0, 1.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
WASHER_5p3x10x1,6,Steel washer,Steel washer,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 1.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
M5_PREVAILING_NUT,6,M5 prevailing torque locknut,M5 prevailing torque locknut,,,"[-4.6188, -4.0, 0.0, 4.6188, 4.0, 5.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
STD_M4x12_SOCKET,24,"M4 class 8.8 socket screw, nominal threads","M4 class 8.8 socket screw, nominal threads",,,"[-3.5, -3.5, 0.0, 3.5, 3.5, 16.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
SKF_SA6C,3,SKF steel/PTFE spherical rod end,SKF steel/PTFE spherical rod end,,,"[0.0, 0.0, 0.0, 6.0, 22.0, 22.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"SKF SA6C RH /SAL6C LH, bore6, eye22 maximum, inner width6, center-to-thread-end36, M6×1, thread16. | SKF catalog dynamic3.6 kN/static8.15 kN and13 degree tilt. Design thrust250 N; rating ratio14.4 dynamic before fatigue/application factors."
INCLUDED_SKF_ROD_END_SHANK,6,Included shank envelope; NOT a separate purchased item,Included shank envelope; NOT a separate purchased item,,,"[0.0, 0.0, 0.0, 6.0, 26.0, 6.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,Clearance representation split from rod-end head to avoid Boolean tangency artifacts; included in SKF SA6C/SAL6C assembly.
SKF_SAL6C,3,SKF steel/PTFE spherical rod end,SKF steel/PTFE spherical rod end,,,"[0.0, 0.0, 0.0, 6.0, 22.0, 22.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"SKF SA6C RH /SAL6C LH, bore6, eye22 maximum, inner width6, center-to-thread-end36, M6×1, thread16. | SKF catalog dynamic3.6 kN/static8.15 kN and13 degree tilt. Design thrust250 N; rating ratio14.4 dynamic before fatigue/application factors."
LINK_COUPLER_M6_RHLH_28,3,"1215 steel12AF hex,28 long","1215 steel12AF hex,28 long",,,"[-0.0, 0.0, -0.0, 12.0, 28.0, 13.8564]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"DrillØ5 through. TapM6×1 RH fromone end andLH fromother end, each12 deep. MarkLH end withcircumferential groove. | Set80 mm eye centers:10 mm thread engagement each end,8 mm internalgap. Never reduce engagement below9 mm."
M6_RH_JAM_NUT,3,M6×1 RH steel jamnut10AF×5,M6×1 RH steel jamnut10AF×5,,,"[-0.0, 0.0, 0.0, 10.0, 5.0, 11.547]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Hold coupler while tightening both jamnuts. Witness-mark after homing/squaring.
M6_LH_JAM_NUT,3,M6×1 LH steel jamnut10AF×5,M6×1 LH steel jamnut10AF×5,,,"[-0.0, 0.0, 0.0, 10.0, 5.0, 11.547]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Hold coupler while tightening both jamnuts. Witness-mark after homing/squaring.
Y_SHOE_R,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 280.0, 131.3, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Loweredge1011 clears in-footprint beam transfer. EightM5 screws connect two guide blocks;4M6 connect end-foot bracket. | Y block centers180 apart. Raised gantry beam center80 mm behind Y guide midpoint. | 33×7.35 clearance window for thrust-link flange,0.5 mm all-round clearance. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates."
GANTRY_END_BRACKET_R,1,6061-T6 machined billet,6061-T6 machined billet,,,"[0.0, 0.0, -70.0, 150.0, 80.0, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Integral12.7 thick horizontal flange and70 mm downstand. No welded aluminum joint. | 4M8 underside T-slot fasteners. FourM6 threaded downstand holes,5.0 pilot; thread representation nominal."
Y_LINK_SUPPORT_R,1,6061-T6 machined integral bracket,6061-T6 machined integral bracket,,,"[0.0, 0.0, -40.0, 103.1, 32.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,103.1×32×6.35 horizontal flange with8×32×40 downstand. FourØ5.0 pilot holes cross downstand; tapM6×1 through8 mm. | TwoØ3.3 pilots on horizontal flange:tapM4×0.7 through. M4×12 clevis screws engage6 mm. FourM6×20 shoe screws engage7.3 mm.
8020_40-8080_1200,1,80/20 40-8080 aluminum purchased profile,80/20 40-8080 aluminum purchased profile,,,"[0.0, 0.0, 0.0, 1200.0, 80.0, 80.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Actual profile1200×80×80, eight slots at20/60 face offsets. Outer clearance envelope; cavities/T-slots omitted. | Manufacturer Ix=Iy171.6341 cm4, mass6.428 kg/m; do not use envelope volume for mass or inertia."
8020_40-3915_M8_TNUT,16,80/20 40-3915 M8×1.25 T-nut,80/20 40-3915 M8×1.25 T-nut,,,"[0.0, 0.0, 0.0, 22.0, 13.7, 5.9]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Manufacturer22×13.7×5.9 maximum rectangular envelope; body seating4.32 mm below profile face. | M8×16 projects11.3 mm:5.9 mm nut fully engaged,1.08 mm tail projection; nominal root clearance3.55 mm."
X_GUIDE_FACE,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 1200.0, 112.0, 12.7]",True,INTERFACE HOLD - INDIVIDUAL EXPORT GUARDED,M8 beam-slot attachment coordinates are defined; HGR20 factory holes must be transferred after the actual rail pattern is confirmed. | Face spansZ1143..1255; rails centeredZ1165/1225. Mill both rail seats coplanar0.03 before assembling.
PURCHASED_HGR20_1200,2,iMetrx steel guide rail,iMetrx steel guide rail,,,"[0.0, 0.0, 0.0, 1200.0, 20.0, 17.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Sourced section: width20, height17.5. Hole D9.5 counterbore8.5 deep, through6. | Factory hole pitch and end datum HOLD: drawing P40/E20 does not close on1500. No invented rail screw coordinates. | Cut Y rail to1420 using abrasive-rated process, deburr; verify usable factory end holes before final cut."
Z_CARRIER,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 260.0, 170.2, 12.7]",True,INTERFACE HOLD - INDIVIDUAL EXPORT GUARDED,16M5 connect four X guide blocks. Z module fixing holes are NOT invented: bottom slot coordinates/engagement and complete output-height drawing remain HOLD. | The Z module base mounting must be positively fastened before machining or commissioning. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included. | Four additionalØ6.6 link-bridge mounting holes; matching flat coordinates included.
PURCHASED_HMS40_800,1,KHMOS HMS40 drive-only module,KHMOS HMS40 drive-only module,,,"[0.0, 0.0, 0.0, 925.0, 42.0, 60.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published body length S+125, end section42×60. Internal voids/rails not represented. | Selected screw lead10 mm. Assembly endpoint datum and base nut cavity require supplier confirmation."
HMS40_DRIVE_SHOE_19p05,1,6061-T6 aluminum 19.05,6061-T6 aluminum 19.05,,19.05,"[0.0, 0.0, 0.0, 65.0, 48.0, 19.05]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"4×Ø4.5 through, Ø8 counterbore17.05 deep. M4×10 seats on2 mm web,8 mm thread engagement. | Drive-only shoe; do not transfer router overturning moment through HMS40."
X_LINK_SUPPORT,1,6061-T6 machined integral bracket,6061-T6 machined integral bracket,,,"[0.0, 0.0, -30.0, 156.0, 120.8, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"156 mm front flange narrows to36 mm at rear;120.8 projection,6.35 thick. Integral156×8×30 downstand. FourØ5 pilots cross downstand;tapM6×1 through8. | TwoØ3.3 upper pilots:tapM4×0.7 through6.35. Bridge transfers thrust to X carrier with4M6×20,7.3 mm engagement."
RATTMOTOR_ZBX80_100,1,RATTMMOTOR ZBX80 base envelope,RATTMMOTOR ZBX80 base envelope,,,"[0.0, 0.0, 0.0, 80.0, 20.0, 219.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Owner-supplied listing drawing (25 Sep 2026): body 219 long x 80 wide with 12 mm end blocks, 330 overall including the NEMA23 (57 sq) motor; matches this envelope. | Exact base-slot fastening interface remains HOLD; base fastening is measure-on-receipt."
ZBX80_END_BOTTOM,1,ZBX80 sourced endplate envelope,ZBX80 sourced endplate envelope,,,"[0.0, 0.0, 0.0, 80.0, 67.0, 12.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,
ZBX80_END_TOP,1,ZBX80 sourced endplate envelope,ZBX80 sourced endplate envelope,,,"[0.0, 0.0, 0.0, 80.0, 78.0, 12.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,
ZBX80_MOTOR,1,ZBX80 stepper motor envelope,ZBX80 stepper motor envelope,,,"[0.0, 0.0, 0.0, 57.0, 57.0, 56.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,57×57×56 motor; intervening coupling/bracket clearance reserved. Motor cable outlet HOLD.
ZBX80_UPPER_CLEARANCE,1,ZBX80 motor bracket/coupler clearance envelope,ZBX80 motor bracket/coupler clearance envelope,,,"[0.0, 0.0, 0.0, 80.0, 78.0, 55.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,330 mm full module envelope fromZ1040 to1370. Connector projection not included.
ZBX80_OUTPUT_INTERFACE_HOLD,1,ZBX80 partial sourced carriage envelope,ZBX80 partial sourced carriage envelope,,,"[0.0, 0.0, 0.0, 90.0, 35.0, 50.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Owner-supplied listing drawing (25 Sep 2026): carriage plate 90 across x 50 along travel with phi7 and phi5 holes; the dimensioned phi7 pair spacing ACROSS the body is 70 mm. | Along-travel hole pitch, tapped-vs-through, and the mounting-plane-to-output height are NOT dimensioned in that drawing: the adapter uses vertical slots and the 80 mm output stack stays an assumption until the unit is measured."
TOOL_ADAPTER_110,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 110.0, 110.0, 12.7]",False,PROVISIONAL - TRANSFER-VERIFY CARRIAGE PATTERN ON RECEIPT,"Adapter plate to the Z-slide carriage: two vertical 7 x 30 slots on the 70 mm across-pattern absorb the undimensioned along-travel hole pitch (covers 15-45 mm pitches). | Front-face 11 x 30 counterslots, 6.6 deep, fully recess the M6 socket heads beneath the clamp mating face. | M6 x 16 socket screws into the carriage phi7 holes if tapped M6; if the phi7 holes are plain through-holes, use M6 nuts behind the carriage plate. | Shared spindle/torch clamp pattern: four Ø6.6 at X±45, Z+12/+38 from the output datum, Ø10.5 counterbore 6 deep on the carriage-side face. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush. | FourØ6.6 through holes for the shared spindle/torch clamp, atX±45/Z+12,+38 relative to output datum, outboard of the carriage slots. | Ø10.5 counterbore6 deep from rear/output mating face, keeping heads flush."
SPINDLE_B0BF5R3LNC,1,1.5 kW110V ER11 air-cooled spindle,1.5 kW110V ER11 air-cooled spindle,,,"[-32.5, -32.5, 0.0, 32.5, 32.5, 259.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Exact selected diameter65, overall259, mass2.7 kg. Router tip/body reference here is a clearance assumption pending collet/tool drawing. | Custom split clamp is defined independently of the supplied kit clamp. Only Z-output adapter remains guarded. Remove entire tool before bed swap."
STD_M6x60_SOCKET,2,"M6 class 8.8 socket screw, nominal threads","M6 class 8.8 socket screw, nominal threads",,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 66.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
SPINDLE_SPLIT_CLAMP_REAR,1,6061-T6 aluminum billet,6061-T6 aluminum billet,,,"[0.0, -0.0, 0.0, 110.0, 45.25, 40.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Width110, height40, assembled depth90.5; split gap0.50. BoreØ65.00/+0.03 with the split shim installed and both pinch bolts snug. | Rear:four blindM6×1 holes atX±45, Ø5 pilot17 deep, tap15 deep; mount screwsM6×20 engage13.3 through6.7 mm adapter web. | Pinch screws2×M6×60 atX±47. Rear split face:Ø5 pilot17 deep,tapM6×1 depth15. Front halfØ6.6 through; nominal engagement14.75. | Deburr bore edges0.3 maximum. Initial pinch torque3 N·m, verify spindle housing is retained without local deformation. Remove tool before bed swap. | The plasma torch split clamp (boreØ28 for the AG-60 straight body) shares this mount pattern; see TORCH_CLAMP parked parts."
SPINDLE_SPLIT_CLAMP_FRONT,1,6061-T6 aluminum billet,6061-T6 aluminum billet,,,"[0.0, 0.0, 0.0, 110.0, 44.75, 40.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Width110, height40, assembled depth90.5; split gap0.50. BoreØ65.00/+0.03 with the split shim installed and both pinch bolts snug. | Rear:four blindM6×1 holes atX±45, Ø5 pilot17 deep, tap15 deep; mount screwsM6×20 engage13.3 through6.7 mm adapter web. | Pinch screws2×M6×60 atX±47. Rear split face:Ø5 pilot17 deep,tapM6×1 depth15. Front halfØ6.6 through; nominal engagement14.75. | Deburr bore edges0.3 maximum. Initial pinch torque3 N·m, verify spindle housing is retained without local deformation. Remove tool before bed swap. | The plasma torch split clamp (boreØ28 for the AG-60 straight body) shares this mount pattern; see TORCH_CLAMP parked parts."
STD_M3x14_SOCKET,6,"M3 class 8.8 socket screw, nominal threads","M3 class 8.8 socket screw, nominal threads",,,"[-2.75, -2.75, 0.0, 2.75, 2.75, 17.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
Y_STOP_L_FRONT_BRACKET,1,"Welded A36 steel6.35 base/post,3 switch upright","Welded A36 steel6.35 base/post,3 switch upright",,,"[0.0, 0.0, 0.0, 43.3, 71.0, 56.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
Y_STOP_L_FRONT_BUFFER,1,EPDM70A rubber8 mm,EPDM70A rubber8 mm,,,"[0.0, 0.0, 0.0, 15.8, 8.0, 30.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
STD_M6x25_SOCKET,8,"M6 class 8.8 socket screw, nominal threads","M6 class 8.8 socket screw, nominal threads",,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 31.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
STD_M6_NUT,8,M6 class8 steel nut,M6 class8 steel nut,,,"[-5.7735, -5.0, 0.0, 5.7735, 5.0, 5.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
OMRON_D2VW-01L2-1M,3,Omron sealed gold-contact roller microswitch,Omron sealed gold-contact roller microswitch,,,"[0.0, 0.0, 0.0, 33.0, 10.3, 15.9]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"D2VW-01L2-1M,SPDT with300 mm molded lead. Body33×10.3×15.9; mounting holes22.2×10.3 diagonal,Ø3.1. | Use COM black and NC red; insulate unused NO blue.24 V isolated input at5 mA; do not connect24 V to Kraken pins. | M3 mounting torque0.39–0.59 N·m. Roller operating position20.7±1.2 above bodybase; PT4 max,OT1.6 min. Cam continues on flat land."
INCLUDED_D2VW_ROLLER,3,"Included roller envelope, not a separate purchase","Included roller envelope, not a separate purchase",,,"[-0.0, -0.0, 0.0, 4.8, 4.8, 4.8]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,Roller body only; small moving lever is omitted. Position follows the modeled cam without penetrating it.
Y_STOP_L_REAR_BRACKET,1,"Welded A36 steel6.35 base/post,3 switch upright","Welded A36 steel6.35 base/post,3 switch upright",,,"[0.0, 0.0, 0.0, 43.3, 50.0, 56.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
Y_STOP_L_REAR_BUFFER,1,EPDM70A rubber8 mm,EPDM70A rubber8 mm,,,"[0.0, 0.0, 0.0, 15.8, 8.0, 30.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
Y_CAM_L_FRONT,1,Machined A36 steel cam and3 mm attachment web,Machined A36 steel cam and3 mm attachment web,,,"[0.0, 0.0, 0.0, 26.8, 30.0, 28.3]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"10 mm ramp reduces underside from1127 to1120.7, followed by20 mm flat land. Cam is a switch actuator, not a hard stop. | TwoM4×10 screws into8 mm-deep threads; adjust switch trip with bracket before final pinning."
Y_STOP_R_FRONT_BRACKET,1,"Welded A36 steel6.35 base/post,3 switch upright","Welded A36 steel6.35 base/post,3 switch upright",,,"[-0.0, 0.0, 0.0, 43.3, 71.0, 56.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
Y_STOP_R_FRONT_BUFFER,1,EPDM70A rubber8 mm,EPDM70A rubber8 mm,,,"[-0.0, 0.0, 0.0, 15.8, 8.0, 30.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mechanical contact atY carriage268/1282;2 mm software margin to electrical trip273/1277,then5 mm to buffer. | Weld steel bracket continuously3 mm fillets along base/post. Switch holesØ2.5 pilot,tapM3×0.5 through3. Buffer holesØ3.3 pilot,tapM4×0.7 through6.35. | Low-speed commissioning crash buffer only. At600 mm/min and20 mm/s² stopping distance2.5 mm before latency; higher feeds need measured stop-distance verification."
