part_number,quantity,material,procured_stock,length_mm,thickness_mm,bounds_local_mm,individual_export_guarded,status,notes
BUY_20100_CUT_397,30,Purchased6063T5profile,Purchased6063T5profile,,,"[-0.0, -0.0, -0.0, 100.0, 397.0, 20.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,"Purchased 1220 mm strip: cut three 397 mm pieces per bar; 29 mm remains for actual kerfs/end trim. Ten bars make thirty pieces. Verify actual length and saw kerf before cutting. | Supplier-section reconstruction, not a certified manufacturing profile or load rating."
G_PANEL_TIE_1,12,Aluminum alloy unverified,Aluminum alloy unverified,,9.525,"[0.0, 0.0, 0.0, 250.0, 20.0, 9.525]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,250 x 20 x 9.525 finished tie fits within a 12 x 12 inch blank. Twenty-four required; inventory quantity/alloy and any facing of half-inch stock remain unverified. | The two half-width ties both bolt to the common middle extrusion. No butt-joint strength is assumed between the ties. | 10 x 5.5 slots allow +/-2.25 mm lateral shank movement to absorb actual strip-width stack. Use 15 mm washers entirely on the 20 mm tie width.
STD_M5x16_BUTTON,76,Steel M5x16,Steel M5x16,,,"[-4.75, -4.75, -2.75, 4.75, 4.75, 16.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
STD_M5_WASHER_15,72,Steel washer,Steel washer,,,"[-7.5, -7.5, 0.0, 7.5, 7.5, 1.5]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
STD_DIN562_M5,72,Steel square nut,Steel square nut,,,"[-4.0, -4.0, 0.0, 4.0, 4.0, 2.7]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Bottom-slot lip carries clamp preload. Establish controlled tightening on a representative joint; no unsupported torque is issued.
G_PANEL_TIE_2,12,Aluminum alloy unverified,Aluminum alloy unverified,,9.525,"[0.0, 0.0, 0.0, 250.0, 20.0, 9.525]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,250 x 20 x 9.525 finished tie fits within a 12 x 12 inch blank. Twenty-four required; inventory quantity/alloy and any facing of half-inch stock remain unverified. | The two half-width ties both bolt to the common middle extrusion. No butt-joint strength is assumed between the ties. | 10 x 5.5 slots allow +/-2.25 mm lateral shank movement to absorb actual strip-width stack. Use 15 mm washers entirely on the 20 mm tie width.
G_SPOIL_R1_1,1,MDF 18 mm finished,MDF 18 mm finished,,18,"[0.0, 0.0, 0.0, 393.5, 343.5, 18.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Finished Z958.8. The entire board lies within nominal X175..975/Y121.4..1121.4 center travel. Skim the six accessible pieces individually with suitable cutter clearance checked. | Re-probe work zero and check coplanarity following reinstallation. This does not make unsurfaced aluminum or welded seats precision datums.
STD_M5x20_CSK,24,Steel M5x20,Steel M5x20,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 20.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Rev I current preload definition is in output/design-finish-2026-09-26/structure/JOINTS.md; historical 12/6 N m torque examples are not instructions for this joint. Do not substitute ordinary bolt-table torque for extrusion/bridge limits.
G_SPOIL_R1_2,1,MDF 18 mm finished,MDF 18 mm finished,,18,"[0.0, 0.0, 0.0, 393.5, 343.5, 18.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Finished Z958.8. The entire board lies within nominal X175..975/Y121.4..1121.4 center travel. Skim the six accessible pieces individually with suitable cutter clearance checked. | Re-probe work zero and check coplanarity following reinstallation. This does not make unsurfaced aluminum or welded seats precision datums.
G_SPOIL_R2_1,1,MDF 18 mm finished,MDF 18 mm finished,,18,"[0.0, 0.0, 0.0, 393.5, 397.0, 18.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Finished Z958.8. The entire board lies within nominal X175..975/Y121.4..1121.4 center travel. Skim the six accessible pieces individually with suitable cutter clearance checked. | Re-probe work zero and check coplanarity following reinstallation. This does not make unsurfaced aluminum or welded seats precision datums.
G_SPOIL_R2_2,1,MDF 18 mm finished,MDF 18 mm finished,,18,"[0.0, 0.0, 0.0, 393.5, 397.0, 18.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Finished Z958.8. The entire board lies within nominal X175..975/Y121.4..1121.4 center travel. Skim the six accessible pieces individually with suitable cutter clearance checked. | Re-probe work zero and check coplanarity following reinstallation. This does not make unsurfaced aluminum or welded seats precision datums.
G_SPOIL_R3_1,1,MDF 18 mm finished,MDF 18 mm finished,,18,"[0.0, 0.0, 0.0, 393.5, 219.5, 18.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Finished Z958.8. The entire board lies within nominal X175..975/Y121.4..1121.4 center travel. Skim the six accessible pieces individually with suitable cutter clearance checked. | Re-probe work zero and check coplanarity following reinstallation. This does not make unsurfaced aluminum or welded seats precision datums.
G_SPOIL_R3_2,1,MDF 18 mm finished,MDF 18 mm finished,,18,"[0.0, 0.0, 0.0, 393.5, 219.5, 18.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Finished Z958.8. The entire board lies within nominal X175..975/Y121.4..1121.4 center travel. Skim the six accessible pieces individually with suitable cutter clearance checked. | Re-probe work zero and check coplanarity following reinstallation. This does not make unsurfaced aluminum or welded seats precision datums.
G_RACK_PANEL_FORK,2,Steel 30x30x3 tube,Steel 30x30x3 tube,194.2,,"[0.0, 0.0, 0.0, 30.0, 194.2, 30.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Continuous 3 mm fillet to rear face of front tie at Y50.8. No member crosses cabinet door width above Z165. Dry stored bed parts only.
I_RACK_PANEL_WEB_SOCKET_RELIEF,2,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 245.0, 15.4, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Continuous web links panel shelf to the fork and front tie. | 28 x5 upper-edge relief at worldZ162, station96..124 clears the socket projection and underside weld. Remaining web height10.4; square notch corners may be eased within the removed material."
I_RACK_PANEL_SEAT_1,1,A36 steel,A36 steel; finish-machine8.000mmfrom3/8in9.525mmstock,,8,"[0.0, 0.0, 0.0, 45.0, 245.0, 8.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Rev I seat45 x245 x8; widened outward5 mm to support the full underside socket weld. Top remainsZ175. Socket carries rod bending through40 mm bearing length; bottom screw retains axially, not as a cantilever fixing."
G_RACK_PANEL_GUIDE,14,A36 steel,A36 steel,,2,"[0.0, 0.0, 0.0, 40.0, 25.0, 2.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Deburr and fit nonabrasive replaceable edge pads within the nominal gap; prove as-built panel clearances before loading.
I_RACK_PANEL_SEAT_2,1,A36 steel,A36 steel; finish-machine8.000mmfrom3/8in9.525mmstock,,8,"[0.0, 0.0, 0.0, 45.0, 245.0, 8.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Rev I seat45 x245 x8; widened outward5 mm to support the full underside socket weld. Top remainsZ175. Socket carries rod bending through40 mm bearing length; bottom screw retains axially, not as a cantilever fixing."
G_RACK_BEAM_SHELF_1,1,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 79.2, 172.0, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Shelf welds to inner face of front leg over Y0..50.8; triangular webs support the projecting plate. Left shelf ends at X130, preserving a board-transfer lane beginning X135. | Two stack locking holes at Y25.4/115.4 and separate parked-bolt holes Y20/120. Match drill after welding. M6 stack bolts are mandatory before operating with the bed stored."
G_RACK_BEAM_GUSSET_1_80,2,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 79.2, 80.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"3 mm continuous fillet to leg and shelf. Storage-only support, not a machining load path."
G_RACK_BEAM_SHELF_2,1,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 114.2, 172.0, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Shelf welds to inner face of front leg over Y0..50.8; triangular webs support the projecting plate. Left shelf ends at X130, preserving a board-transfer lane beginning X135. | Two stack locking holes at Y25.4/115.4 and separate parked-bolt holes Y20/120. Match drill after welding. M6 stack bolts are mandatory before operating with the bed stored."
G_RACK_BEAM_GUSSET_2_80,2,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 114.2, 80.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"3 mm continuous fillet to leg and shelf. Storage-only support, not a machining load path."
G_RACK_SPOIL_ARM,2,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 219.2, 30.0, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Weld arm to inner face of left lower-side rail at Z230; arm stays beyond the stored board edges.
G_RACK_SPOIL_DROP,2,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 160.0, 49.0, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_RACK_SPOIL_FOOT,2,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 160.0, 30.0, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_RACK_SPOIL_GUIDE,14,A36 steel,A36 steel,,2,"[0.0, 0.0, 0.0, 17.0, 25.0, 2.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_RACK_SPOIL_RUNNER,6,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 18.0, 365.0, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Continuous support between front and rear rack feet. Supports all three board lengths; shorter boards do not rely on reaching the rear foot. Weld ends to the rack feet.
G_HW_MOUNT_WEB,1,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 25.0, 90.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Weld to outside of CAB_UPRIGHT_1 before painting. Rack is removable with the cabinet cage.
G_HW_MOUNT_SHELF,1,A36 steel,A36 steel; finish-machine6.000mmfrom1/4in6.35mmstock,,6,"[0.0, 0.0, 0.0, 49.3, 40.0, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_HW_TRAY_FLOOR,1,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 45.0, 405.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_HW_TRAY_SIDE,2,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 405.0, 28.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_HW_TRAY_END,2,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 45.0, 28.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_HW_DRAWBOLT_GUIDE,1,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 45.0, 80.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Holes guide the eight removed M8 bolts standing head-down in the tray.
G_HW_DRAWBOLT_GUIDE_RISER,2,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 80.0, 8.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_FRONT_SEAT_TRAY_FLOOR,1,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 210.0, 120.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Seal-weld this small dry hardware tray to the removable reservoir lid. Two front seats lie face down; four mounting screws and washers occupy its front row.
G_FRONT_SEAT_TRAY_SIDE,2,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 120.0, 20.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
G_FRONT_SEAT_TRAY_END,2,A36 steel,A36 steel,,3,"[0.0, 0.0, 0.0, 204.0, 20.0, 3.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
TOOL_PARK_BASE,2,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 30.0, 110.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Spindle is parked horizontally along X, inside the rear bay. Disconnect power before removing it from the head."
TOOL_PARK_CRADLE,2,A36 steel,A36 steel,,,"[0.0, 0.0, 0.0, 110.0, 166.856, 6.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"110mm wide,6mm thick;65.6mm open-top cradle centered at Y1080/Z600. Weld bottom to base with3mm fillets. | Two6x16mm strap slots at local X10/100,Z130. Use two25mm cam straps to retain the spindle."
HW_BOLT_BIN_FLOOR,1,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 200.0, 100.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Retains the four removed module drawdown bolts and lift shackles, inside the stand. Tack the tray to the removable reservoir lid."
HW_BOLT_BIN_SIDE,2,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 100.0, 26.952, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
HW_BOLT_BIN_END,2,A36 steel,"A36 steel; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 193.904, 26.952, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,
CAB_STRINGER,2,A5001x1x.083tube,A5001x1x.083tube,499.2,,"[0.0, 0.0, 0.0, 25.4, 499.2, 25.4]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Bridges the undersides of pan bearers 1 and 2 with 25 mm underlap each end, outboard of the enclosure width. | Drill two Ø6.0 clearance holes along local +Z through BOTH tube walls: local X12.7, Y12.6 and Y486.8 from the square-cut end. These bores are cut into the individual STEP. | The Ø6.0 bores provide 0.25 mm nominal radial clearance to the modeled Ø5.5 #12 shank. The screw self-drills only the bearer wall. The cage unbolts without disturbing the bearers or pan."
STD_12-14x38_TEK,4,#12-14x38 self-drilling screw,#12-14x38 self-drilling screw,,,"[-5.5, -5.5, 0.0, 5.5, 5.5, 38.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Head bears under the stringer; shank passes the pre-drilled stringer walls and self-drills the pan-bearer bottom wall.
CAB_UPRIGHT,2,A5001x1x.083tube,A5001x1x.083tube,488.80000000000007,,"[0.0, 0.0, 0.0, 25.4, 25.4, 488.8]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Welded T to its stringer at the top; both back rails weld across the pair. Fabricate the cage as one weldment, then bolt it up into the bearers."
CAB_RAIL,2,A5001x1x.083tube,A5001x1x.083tube,444.6,,"[0.0, 0.0, 0.0, 444.6, 25.4, 25.4]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Horizontal back rail welded across both uprights; carries the enclosure back-panel bolts. | Transfer-drill the two Ø6.6 bolt holes per rail from the selected enclosure back panel; nominal stations X460/X690. | Rev I: actual twoØ6.6 holes through both rail walls at worldX460/690 and rail centerZ; localX107.3/337.3,Y-axis. Match-drill enclosure, fit sealed washers."
STD_M6x45_SOCKET,4,M6x45 socket screw,M6x45 socket screw,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 51.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Through the enclosure back panel and both rail walls; nyloc at the rear face. Positions are nominal until the vendor back panel is transfer-drilled. | Rev I hole geometry is explicit; bonded sealing washer/interface thickness remains receipt-fit with enclosure.
STD_M6_NYLOC,12,M6 nyloc nut,M6 nyloc nut,,,"[-5.7735, -5.0, 0.0, 5.7735, 5.0, 6.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
CAB_DRIP_CAP,1,Mild steel1.5mm,Mild steel1.5mm,,1.5,"[0.0, 0.0, 0.0, 436.4, 233.2117, 1.5]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Flat 436.4 x 233.211660 x 1.5 mm roof, mounted rear high at 1% slope; four Ø5.5 holes at the DXF coordinates. No bends or bend allowance. | Continuously seal-weld the separate 20 mm front lip to the roof underside along the front edge. Control distortion, leak-test, then coat all faces; do not weld galvanized sheet. | Support and retention come from four cage tabs and M5 fasteners. No attachment to, or assumed load bearing by, the purchased enclosure. | Rear and side edges are intentionally plain so the shield can withdraw 230 mm forward parallel to its 1% slope, then lower 100 mm into the front bay for hand removal. Remove all four M5 bolts/nuts first. Confirm the actual enclosure door and hinge envelope before release. | After welding and coating, check at least 2 mm roof-to-enclosure clearance and 1 mm clearance to the bearer along the withdrawal path; adjust or remake tabs/shield if either check fails. These are as-built checks, not assumed vendor tolerances."
CAB_DRIP_FRONT_LIP,1,Mild steel1.5mm,Mild steel1.5mm,,1.5,"[0.0, 0.0, 0.0, 436.4, 20.0, 1.5]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,Flat 436.4 x 20 x 1.5 mm front drip lip. Top edge meets roof underside; exterior front face lies at roof local Y0. Continuous sealed weld; no bend allowance. | Installed lip is ahead of the nominal cabinet door plane. Selected enclosure latch/hinge motion remains to be checked.
CAB_CAP_TAB_LEFT,2,A36 steel0.120insheet,"A36 steel0.120insheet; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 19.1, 30.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Weld outer 30 mm edge to the inner vertical face of its cage stringer. Tab upper face follows the roof 1% slope and touches its underside; tack using the drilled roof as an alignment fixture, then remove roof before final welding. | Ø5.5 through-hole takes M5 retaining bolt. Deburr both bearing faces; coat weldment before final assembly. This tab does not bear on the enclosure."
STD_M5x20_SOCKET,4,M5x20 class8.8 socket screw,M5x20 class8.8 socket screw,,,"[-4.25, -4.25, 0.0, 4.25, 4.25, 25.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,"Through Ø5.5 roof/tab holes, normal to the 1% roof plane. Remove bolt and nut before withdrawing the shield."
STD_M5_NYLOC,12,M5 nyloc nut,M5 nyloc nut,,,"[-4.6188, -4.0, 0.0, 4.6188, 4.0, 5.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,"Nominal 8AF x 5 envelope; retained below cage tab, outside enclosure side wall."
CAB_CAP_TAB_RIGHT,2,A36 steel0.120insheet,"A36 steel0.120insheet; purchase0.120in sheet,verifyactualgauge",,3.048,"[0.0, 0.0, 0.0, 19.1, 30.0, 3.048]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Weld outer 30 mm edge to the inner vertical face of its cage stringer. Tab upper face follows the roof 1% slope and touches its underside; tack using the drilled roof as an alignment fixture, then remove roof before final welding. | Ø5.5 through-hole takes M5 retaining bolt. Deburr both bearing faces; coat weldment before final assembly. This tab does not bear on the enclosure."
Y_DATUM_BAR,2,Machined steel8×45 bar,Machined steel8×45 bar,1450,,"[0.0, 0.0, 0.0, 8.0, 1450.0, 45.0]",True,INTERFACE HOLD - INDIVIDUAL EXPORT GUARDED,Weld to upper chassis inner face before finish-machining. Rail seat flatness target0.05/1000; parallelism target0.05 overtravel. | Rail fastening holes are transfer-drilled from actual purchased rail; hole locations remain a supplier hold. Do not flame-cut the rail seat.
PURCHASED_HGR20_1420,2,iMetrx steel guide rail,iMetrx steel guide rail,,,"[0.0, 0.0, 0.0, 1420.0, 20.0, 17.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Sourced section: width20, height17.5. Hole D9.5 counterbore8.5 deep, through6. | Factory hole pitch and end datum HOLD: drawing P40/E20 does not close on1500. No invented rail screw coordinates. | Cut Y rail to1420 using abrasive-rated process, deburr; verify usable factory end holes before final cut."
Y_SHOE_L,1,6061-T6 aluminum12.7,6061-T6 aluminum12.7,,12.7,"[0.0, 0.0, 0.0, 280.0, 131.3, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Loweredge1011 clears in-footprint beam transfer. EightM5 screws connect two guide blocks;4M6 connect end-foot bracket. | Y block centers180 apart. Raised gantry beam center80 mm behind Y guide midpoint. | 33×7.35 clearance window for thrust-link flange,0.5 mm all-round clearance. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates. | Additional fourØ6.6 link-bracket mounting holes; see3D and matching flat coordinates."
PURCHASED_HGH20CA,8,iMetrx HGH20CA block,iMetrx HGH20CA block,,,"[0.0, 0.0, 0.0, 77.5, 44.0, 30.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published77.5×44×30 envelope; output4×M5 depth6, along36×across32. | Envelope omits bearing internals and seals. Source rating is iMetrx, not a HIWIN certification."
STD_M5x18_SOCKET,32,"M5 class 8.8 socket screw, nominal threads","M5 class 8.8 socket screw, nominal threads",,,"[-4.25, -4.25, 0.0, 4.25, 4.25, 23.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
GANTRY_END_BRACKET_L,1,6061-T6 machined billet,6061-T6 machined billet,,,"[0.0, 0.0, -70.0, 150.0, 80.0, 12.7]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Integral12.7 thick horizontal flange and70 mm downstand. No welded aluminum joint. | 4M8 underside T-slot fasteners. FourM6 threaded downstand holes,5.0 pilot; thread representation nominal."
STD_M6x22_SOCKET,8,"M6 class 8.8 socket screw, nominal threads","M6 class 8.8 socket screw, nominal threads",,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 28.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
PURCHASED_HMS40_1000,2,KHMOS HMS40 drive-only module,KHMOS HMS40 drive-only module,,,"[0.0, 0.0, 0.0, 1125.0, 42.0, 60.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Published body length S+125, end section42×60. Internal voids/rails not represented. | Selected screw lead10 mm. Assembly endpoint datum and base nut cavity require supplier confirmation."
HMS40_M57_MOTOR,3,HMS40 inline57×56 stepper motor,HMS40 inline57×56 stepper motor,,,"[0.0, 0.0, 0.0, 56.0, 57.0, 57.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,Motor current/torque-speed/cable outlet not published in the recovered drawing.
HMS40_MOTOR_BRACKET,3,KHMOS bracket clearance envelope,KHMOS bracket clearance envelope,,,"[0.0, 0.0, 0.0, 20.0, 60.0, 75.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,75 mm maximum bracket height; connector clearance remains HOLD.
HMS40_CARRIAGE_INTERFACE,3,KHMOS sourced top mating envelope,KHMOS sourced top mating envelope,,,"[0.0, 0.0, 0.0, 65.0, 48.0, 5.5]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"Output plane65.5 above base. Published4×M4 depth10 at30×30; along offsets16/46, transverse9/39. | Only exposed envelope above body max is separate; not a 5.5 mm actual carriage thickness."
HMS40_DRIVE_SHOE_6p35,2,6061-T6 aluminum 6.35,6061-T6 aluminum 6.35,,6.35,"[0.0, 0.0, 0.0, 65.0, 48.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"4×Ø4.5 through, Ø8 counterbore4.35 deep. M4×10 seats on2 mm web,8 mm thread engagement. | Drive-only shoe; do not transfer router overturning moment through HMS40."
STD_M4x10_SOCKET,16,"M4 class 8.8 socket screw, nominal threads","M4 class 8.8 socket screw, nominal threads",,,"[-3.5, -3.5, 0.0, 3.5, 3.5, 14.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
Y_LINK_SUPPORT_L,1,6061-T6 machined integral bracket,6061-T6 machined integral bracket,,,"[0.0, 0.0, -40.0, 103.1, 32.0, 6.35]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,103.1×32×6.35 horizontal flange with8×32×40 downstand. FourØ5.0 pilot holes cross downstand; tapM6×1 through8 mm. | TwoØ3.3 pilots on horizontal flange:tapM4×0.7 through. M4×12 clevis screws engage6 mm. FourM6×20 shoe screws engage7.3 mm.
MOTION_CLEVIS_BILLET,6,6061-T6 machined billet40×48×32,6061-T6 machined billet40×48×32,,,"[0.0, 0.0, 0.0, 40.0, 48.0, 32.0]",False,ENGINEERING DEFINITION - REVIEW BEFORE FABRICATION,"Mill7 mm gap between6 mm side ears. Pin axis19 mm above mounting sole. Ream common pin bore6H7 through both ears in one setup. | TwoØ4.5 base holes at(20,5)/(20,43); mount withM4×12 into6 mm minimum M4×0.7 engagement."
ISO7379_D6_L20_M5,6,"ISO7379 shoulder screw6×20,M5","ISO7379 shoulder screw6×20,M5",,,"[-5.0, -5.0, -10.0, 5.0, 5.0, 25.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,Smooth6 mm shoulder crosses both ears and inner race. M5 prevailing-torque nut retains; do not run threaded shank in bearing.
SHIM_6p1x10x0p5,12,Hardened bearing spacer,Hardened bearing spacer,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 0.5]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
WASHER_6p4x12x1,6,Hardened steel washer,Hardened steel washer,,,"[-6.0, -6.0, 0.0, 6.0, 6.0, 1.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
WASHER_5p3x10x1,6,Steel washer,Steel washer,,,"[-5.0, -5.0, 0.0, 5.0, 5.0, 1.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
M5_PREVAILING_NUT,6,M5 prevailing torque locknut,M5 prevailing torque locknut,,,"[-4.6188, -4.0, 0.0, 4.6188, 4.0, 5.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
STD_M4x12_SOCKET,24,"M4 class 8.8 socket screw, nominal threads","M4 class 8.8 socket screw, nominal threads",,,"[-3.5, -3.5, 0.0, 3.5, 3.5, 16.0]",True,PURCHASED ENVELOPE - VERIFY INTERFACE,
SKF_SA6C,3,SKF steel/PTFE spherical rod end,SKF steel/PTFE spherical rod end,,,"[0.0, 0.0, 0.0, 6.0, 22.0, 22.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"SKF SA6C RH /SAL6C LH, bore6, eye22 maximum, inner width6, center-to-thread-end36, M6×1, thread16. | SKF catalog dynamic3.6 kN/static8.15 kN and13 degree tilt. Design thrust250 N; rating ratio14.4 dynamic before fatigue/application factors."
INCLUDED_SKF_ROD_END_SHANK,6,Included shank envelope; NOT a separate purchased item,Included shank envelope; NOT a separate purchased item,,,"[0.0, 0.0, 0.0, 6.0, 26.0, 6.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,Clearance representation split from rod-end head to avoid Boolean tangency artifacts; included in SKF SA6C/SAL6C assembly.
SKF_SAL6C,3,SKF steel/PTFE spherical rod end,SKF steel/PTFE spherical rod end,,,"[0.0, 0.0, 0.0, 6.0, 22.0, 22.0]",True,PURCHASED CLEARANCE ENVELOPE - NOT MATERIAL MASS,"SKF SA6C RH /SAL6C LH, bore6, eye22 maximum, inner width6, center-to-thread-end36, M6×1, thread16. | SKF catalog dynamic3.6 kN/static8.15 kN and13 degree tilt. Design thrust250 N; rating ratio14.4 dynamic before fatigue/application factors."
